wealth_state,income_state,var,variable,value
0.01,8.0,Q,var_pol0,2e-06
0.01,8.0,Y,var_pol0,8.0
0.01,9.0,C,var_pol0,0.892302
0.01,9.0,H_own,var_pol0,1.338974
0.01,9.0,H_rent,var_pol0,0.0
0.01,9.0,Q,var_pol0,0.000639
0.01,9.0,Y,var_pol0,9.0
0.01,10.0,C,var_pol0,1.052228
0.01,10.0,H_own,var_pol0,1.885624
0.01,10.0,H_rent,var_pol0,0.0
0.01,10.0,Q,var_pol0,0.0
0.01,10.0,Y,var_pol0,10.0
0.02,6.0,C,var_pol0,0.5267205
0.02,6.0,H_own,var_pol0,1.0465225
0.02,6.0,H_rent,var_pol0,0.0
0.02,6.0,Q,var_pol0,0.000663
0.02,6.0,Y,var_pol0,6.0
0.02,7.0,C,var_pol0,0.632783
0.02,7.0,H_own,var_pol0,1.034984
0.02,7.0,H_rent,var_pol0,0.0
0.02,7.0,Q,var_pol0,0.0
0.02,7.0,Y,var_pol0,7.0
0.02,8.0,C,var_pol0,0.691503
0.02,8.0,H_own,var_pol0,1.034987
0.02,8.0,H_rent,var_pol0,0.0
0.02,8.0,Q,var_pol0,1e-06
0.02,8.0,Y,var_pol0,8.0
0.02,9.0,C,var_pol0,0.902149
0.02,9.0,H_own,var_pol0,1.044602
0.02,9.0,H_rent,var_pol0,0.0
0.02,9.0,Q,var_pol0,1.8e-05
0.02,9.0,Y,var_pol0,9.0
0.03,6.0,C,var_pol0,0.440819
0.03,6.0,H_own,var_pol0,1.014542
0.03,6.0,H_rent,var_pol0,0.0
0.03,6.0,Q,var_pol0,0.013142
0.03,6.0,Y,var_pol0,6.0
0.03,7.0,C,var_pol0,0.629572
0.03,7.0,H_own,var_pol0,1.034985
0.03,7.0,H_rent,var_pol0,0.0
0.03,7.0,Q,var_pol0,0.0
0.03,7.0,Y,var_pol0,7.0
0.03,8.0,C,var_pol0,0.731702
0.03,8.0,H_own,var_pol0,1.034985
0.03,8.0,H_rent,var_pol0,0.0
0.03,8.0,Q,var_pol0,0.0
0.03,8.0,Y,var_pol0,8.0
0.03,9.0,C,var_pol0,0.914166
0.03,9.0,H_own,var_pol0,1.050618
0.03,9.0,H_rent,var_pol0,0.0
0.03,9.0,Q,var_pol0,8e-06
0.03,9.0,Y,var_pol0,9.0
0.04,6.0,C,var_pol0,0.389527
0.04,6.0,H_own,var_pol0,1.035004
0.04,6.0,H_rent,var_pol0,0.0
0.04,6.0,Q,var_pol0,3.7e-05
0.04,6.0,Y,var_pol0,6.0
0.04,7.0,C,var_pol0,0.646915
0.04,7.0,H_own,var_pol0,1.034984
0.04,7.0,H_rent,var_pol0,0.0
0.04,7.0,Q,var_pol0,0.0
0.04,7.0,Y,var_pol0,7.0
0.04,8.0,C,var_pol0,0.829474
0.04,8.0,H_own,var_pol0,1.301477
0.04,8.0,H_rent,var_pol0,0.0
0.04,8.0,Q,var_pol0,0.0
0.04,8.0,Y,var_pol0,8.0
0.04,9.0,C,var_pol0,0.794572
0.04,9.0,H_own,var_pol0,1.034983
0.04,9.0,H_rent,var_pol0,0.0
0.04,9.0,Q,var_pol0,0.0
0.04,9.0,Y,var_pol0,9.0
0.05,6.0,C,var_pol0,0.399611
0.05,6.0,H_own,var_pol0,1.034983
0.05,6.0,H_rent,var_pol0,0.0
0.05,6.0,Q,var_pol0,0.0
0.05,6.0,Y,var_pol0,6.0
0.05,7.0,C,var_pol0,0.663148
0.05,7.0,H_own,var_pol0,1.034984
0.05,7.0,H_rent,var_pol0,0.0
0.05,7.0,Q,var_pol0,0.0
0.05,7.0,Y,var_pol0,7.0
0.05,8.0,C,var_pol0,0.756229
0.05,8.0,H_own,var_pol0,1.036615
0.05,8.0,H_rent,var_pol0,0.0
0.05,8.0,Q,var_pol0,0.0
0.05,8.0,Y,var_pol0,8.0
0.05,9.0,C,var_pol0,0.8579325
0.05,9.0,H_own,var_pol0,1.0671755
0.05,9.0,H_rent,var_pol0,0.0
0.05,9.0,Q,var_pol0,0.0
0.05,9.0,Y,var_pol0,9.0
0.06,6.0,C,var_pol0,0.601314
0.06,6.0,H_own,var_pol0,1.099732
0.06,6.0,H_rent,var_pol0,0.0
0.06,6.0,Q,var_pol0,0.00676
0.06,6.0,Y,var_pol0,6.0
0.06,7.0,C,var_pol0,0.672889
0.06,7.0,H_own,var_pol0,1.034984
0.06,7.0,H_rent,var_pol0,0.0
0.06,7.0,Q,var_pol0,0.0
0.06,7.0,Y,var_pol0,7.0
0.06,8.0,C,var_pol0,0.786199
0.06,8.0,H_own,var_pol0,1.037219
0.06,8.0,H_rent,var_pol0,0.0
0.06,8.0,Q,var_pol0,0.0
0.06,8.0,Y,var_pol0,8.0
0.06,9.0,C,var_pol0,0.809758
0.06,9.0,H_own,var_pol0,1.034983
0.06,9.0,H_rent,var_pol0,0.0
0.06,9.0,Q,var_pol0,0.0
0.06,9.0,Y,var_pol0,9.0
0.07,6.0,C,var_pol0,0.513753
0.07,6.0,H_own,var_pol0,1.0663965
0.07,6.0,H_rent,var_pol0,0.0
0.07,6.0,Q,var_pol0,0.004141
0.07,6.0,Y,var_pol0,6.0
0.07,7.0,C,var_pol0,0.679211
0.07,7.0,H_own,var_pol0,1.034983
0.07,7.0,H_rent,var_pol0,0.0
0.07,7.0,Q,var_pol0,0.0
0.07,7.0,Y,var_pol0,7.0
0.07,8.0,C,var_pol0,0.790419
0.07,8.0,H_own,var_pol0,1.125989
0.07,8.0,H_rent,var_pol0,0.0
0.07,8.0,Q,var_pol0,0.0
0.07,8.0,Y,var_pol0,8.0
0.07,9.0,C,var_pol0,0.8566385
0.07,9.0,H_own,var_pol0,1.133618
0.07,9.0,H_rent,var_pol0,0.0
0.07,9.0,Q,var_pol0,0.0
0.07,9.0,Y,var_pol0,9.0
0.07,10.0,C,var_pol0,1.023419
0.07,10.0,H_own,var_pol0,1.034984
0.07,10.0,H_rent,var_pol0,0.0
0.07,10.0,Q,var_pol0,0.0
0.07,10.0,Y,var_pol0,10.0
0.08,6.0,C,var_pol0,0.447158
0.08,6.0,H_own,var_pol0,1.034983
0.08,6.0,H_rent,var_pol0,0.0
0.08,6.0,Q,var_pol0,0.0
0.08,6.0,Y,var_pol0,6.0
0.08,7.0,C,var_pol0,0.678532
0.08,7.0,H_own,var_pol0,1.034987
0.08,7.0,H_rent,var_pol0,0.0
0.08,7.0,Q,var_pol0,0.0
0.08,7.0,Y,var_pol0,7.0
0.08,8.0,C,var_pol0,0.784255
0.08,8.0,H_own,var_pol0,1.255288
0.08,8.0,H_rent,var_pol0,0.0
0.08,8.0,Q,var_pol0,0.0
0.08,8.0,Y,var_pol0,8.0
0.08,9.0,C,var_pol0,0.829013
0.08,9.0,H_own,var_pol0,1.034983
0.08,9.0,H_rent,var_pol0,0.0
0.08,9.0,Q,var_pol0,0.0
0.08,9.0,Y,var_pol0,9.0
0.08,10.0,C,var_pol0,1.031541
0.08,10.0,H_own,var_pol0,1.034984
0.08,10.0,H_rent,var_pol0,0.0
0.08,10.0,Q,var_pol0,0.0
0.08,10.0,Y,var_pol0,10.0
0.09,6.0,C,var_pol0,0.438018
0.09,6.0,H_own,var_pol0,1.0349955
0.09,6.0,H_rent,var_pol0,0.0
0.09,6.0,Q,var_pol0,8e-06
0.09,6.0,Y,var_pol0,6.0
0.09,7.0,C,var_pol0,0.705718
0.09,7.0,H_own,var_pol0,1.034991
0.09,7.0,H_rent,var_pol0,0.0
0.09,7.0,Q,var_pol0,0.0
0.09,7.0,Y,var_pol0,7.0
0.09,8.0,C,var_pol0,0.816699
0.09,8.0,H_own,var_pol0,1.035996
0.09,8.0,H_rent,var_pol0,0.0
0.09,8.0,Q,var_pol0,0.0
0.09,8.0,Y,var_pol0,8.0
0.09,9.0,C,var_pol0,1.055529
0.09,9.0,H_own,var_pol0,1.877037
0.09,9.0,H_rent,var_pol0,0.0
0.09,9.0,Q,var_pol0,0.0
0.09,9.0,Y,var_pol0,9.0
0.09,10.0,C,var_pol0,1.046766
0.09,10.0,H_own,var_pol0,1.035566
0.09,10.0,H_rent,var_pol0,0.0
0.09,10.0,Q,var_pol0,0.0
0.09,10.0,Y,var_pol0,10.0
0.1,6.0,C,var_pol0,0.593658
0.1,6.0,H_own,var_pol0,1.064018
0.1,6.0,H_rent,var_pol0,0.0
0.1,6.0,Q,var_pol0,0.036607
0.1,6.0,Y,var_pol0,6.0
0.1,7.0,C,var_pol0,0.69731
0.1,7.0,H_own,var_pol0,1.0437465
0.1,7.0,H_rent,var_pol0,0.0
0.1,7.0,Q,var_pol0,0.0
0.1,7.0,Y,var_pol0,7.0
0.1,8.0,C,var_pol0,0.805589
0.1,8.0,H_own,var_pol0,1.298008
0.1,8.0,H_rent,var_pol0,0.0
0.1,8.0,Q,var_pol0,0.0
0.1,8.0,Y,var_pol0,8.0
0.1,9.0,C,var_pol0,0.858111
0.1,9.0,H_own,var_pol0,1.189994
0.1,9.0,H_rent,var_pol0,0.0
0.1,9.0,Q,var_pol0,0.0
0.1,9.0,Y,var_pol0,9.0
0.1,10.0,C,var_pol0,1.054074
0.1,10.0,H_own,var_pol0,1.040056
0.1,10.0,H_rent,var_pol0,0.0
0.1,10.0,Q,var_pol0,0.0
0.1,10.0,Y,var_pol0,10.0
0.11,6.0,C,var_pol0,0.585652
0.11,6.0,H_own,var_pol0,1.072226
0.11,6.0,H_rent,var_pol0,0.0
0.11,6.0,Q,var_pol0,0.030605
0.11,6.0,Y,var_pol0,6.0
0.11,8.0,C,var_pol0,0.83627
0.11,8.0,H_own,var_pol0,1.3326555
0.11,8.0,H_rent,var_pol0,0.0
0.11,8.0,Q,var_pol0,0.0
0.11,8.0,Y,var_pol0,8.0
0.11,9.0,C,var_pol0,0.899707
0.11,9.0,H_own,var_pol0,1.447896
0.11,9.0,H_rent,var_pol0,0.0
0.11,9.0,Q,var_pol0,0.0
0.11,9.0,Y,var_pol0,9.0
0.11,10.0,C,var_pol0,1.064433
0.11,10.0,H_own,var_pol0,1.0433625
0.11,10.0,H_rent,var_pol0,0.0
0.11,10.0,Q,var_pol0,0.0
0.11,10.0,Y,var_pol0,10.0
0.12,6.0,C,var_pol0,0.469989
0.12,6.0,H_own,var_pol0,1.034983
0.12,6.0,H_rent,var_pol0,0.0
0.12,6.0,Q,var_pol0,2e-06
0.12,6.0,Y,var_pol0,6.0
0.12,7.0,C,var_pol0,0.719456
0.12,7.0,H_own,var_pol0,1.087019
0.12,7.0,H_rent,var_pol0,0.0
0.12,7.0,Q,var_pol0,0.0
0.12,7.0,Y,var_pol0,7.0
0.12,8.0,C,var_pol0,0.807846
0.12,8.0,H_own,var_pol0,1.161545
0.12,8.0,H_rent,var_pol0,0.0
0.12,8.0,Q,var_pol0,0.0
0.12,8.0,Y,var_pol0,8.0
0.12,9.0,C,var_pol0,0.901397
0.12,9.0,H_own,var_pol0,1.458368
0.12,9.0,H_rent,var_pol0,0.0
0.12,9.0,Q,var_pol0,0.0
0.12,9.0,Y,var_pol0,9.0
0.12,10.0,C,var_pol0,1.072892
0.12,10.0,H_own,var_pol0,1.048553
0.12,10.0,H_rent,var_pol0,0.0
0.12,10.0,Q,var_pol0,0.0
0.12,10.0,Y,var_pol0,10.0
0.13,6.0,C,var_pol0,0.498027
0.13,6.0,H_own,var_pol0,1.034983
0.13,6.0,H_rent,var_pol0,0.0
0.13,6.0,Q,var_pol0,0.0
0.13,6.0,Y,var_pol0,6.0
0.13,7.0,C,var_pol0,0.720714
0.13,7.0,H_own,var_pol0,1.099088
0.13,7.0,H_rent,var_pol0,0.0
0.13,7.0,Q,var_pol0,0.0
0.13,7.0,Y,var_pol0,7.0
0.13,8.0,C,var_pol0,0.8123595
0.13,8.0,H_own,var_pol0,1.316045
0.13,8.0,H_rent,var_pol0,0.0
0.13,8.0,Q,var_pol0,0.0
0.13,8.0,Y,var_pol0,8.0
0.13,9.0,C,var_pol0,0.9052815
0.13,9.0,H_own,var_pol0,1.482428
0.13,9.0,H_rent,var_pol0,0.0
0.13,9.0,Q,var_pol0,0.0
0.13,9.0,Y,var_pol0,9.0
0.13,10.0,C,var_pol0,1.083796
0.13,10.0,H_own,var_pol0,1.050242
0.13,10.0,H_rent,var_pol0,0.0
0.13,10.0,Q,var_pol0,0.0
0.13,10.0,Y,var_pol0,10.0
0.14,6.0,C,var_pol0,0.486752
0.14,6.0,H_own,var_pol0,1.034983
0.14,6.0,H_rent,var_pol0,0.0
0.14,6.0,Q,var_pol0,5.2e-05
0.14,6.0,Y,var_pol0,6.0
0.14,7.0,C,var_pol0,0.74062
0.14,7.0,H_own,var_pol0,1.115928
0.14,7.0,H_rent,var_pol0,0.0
0.14,7.0,Q,var_pol0,0.0
0.14,7.0,Y,var_pol0,7.0
0.14,8.0,C,var_pol0,0.87609
0.14,8.0,H_own,var_pol0,1.395403
0.14,8.0,H_rent,var_pol0,0.0
0.14,8.0,Q,var_pol0,0.0
0.14,8.0,Y,var_pol0,8.0
0.14,9.0,C,var_pol0,0.9082435
0.14,9.0,H_own,var_pol0,1.500775
0.14,9.0,H_rent,var_pol0,0.0
0.14,9.0,Q,var_pol0,0.0
0.14,9.0,Y,var_pol0,9.0
0.14,10.0,C,var_pol0,1.088388
0.14,10.0,H_own,var_pol0,1.901984
0.14,10.0,H_rent,var_pol0,0.0
0.14,10.0,Q,var_pol0,0.0
0.14,10.0,Y,var_pol0,10.0
0.15,10.0,C,var_pol0,1.085193
0.15,10.0,H_own,var_pol0,1.095089
0.15,10.0,H_rent,var_pol0,0.0
0.15,10.0,Q,var_pol0,0.0
0.15,10.0,Y,var_pol0,10.0
0.16,10.0,C,var_pol0,1.082829
0.16,10.0,H_own,var_pol0,1.116191
0.16,10.0,H_rent,var_pol0,0.0
0.16,10.0,Q,var_pol0,0.0
0.16,10.0,Y,var_pol0,10.0
0.17,8.0,C,var_pol0,0.892306
0.17,8.0,H_own,var_pol0,1.51034
0.17,8.0,H_rent,var_pol0,0.0
0.17,8.0,Q,var_pol0,0.0
0.17,8.0,Y,var_pol0,8.0
0.17,9.0,C,var_pol0,0.972158
0.17,9.0,H_own,var_pol0,1.729226
0.17,9.0,H_rent,var_pol0,0.0
0.17,9.0,Q,var_pol0,0.0
0.17,9.0,Y,var_pol0,9.0
0.17,10.0,C,var_pol0,1.080673
0.17,10.0,H_own,var_pol0,1.135436
0.17,10.0,H_rent,var_pol0,0.0
0.17,10.0,Q,var_pol0,0.0
0.17,10.0,Y,var_pol0,10.0
0.18,7.0,C,var_pol0,0.741171
0.18,7.0,H_own,var_pol0,1.141804
0.18,7.0,H_rent,var_pol0,0.0
0.18,7.0,Q,var_pol0,0.0
0.18,7.0,Y,var_pol0,7.0
0.18,8.0,C,var_pol0,0.8980605
0.18,8.0,H_own,var_pol0,1.5334565
0.18,8.0,H_rent,var_pol0,0.0
0.18,8.0,Q,var_pol0,0.0
0.18,8.0,Y,var_pol0,8.0
0.18,9.0,C,var_pol0,0.92808
0.18,9.0,H_own,var_pol0,1.576593
0.18,9.0,H_rent,var_pol0,0.0
0.18,9.0,Q,var_pol0,0.0
0.18,9.0,Y,var_pol0,9.0
0.18,10.0,C,var_pol0,1.077912
0.18,10.0,H_own,var_pol0,1.160084
0.18,10.0,H_rent,var_pol0,0.0
0.18,10.0,Q,var_pol0,0.0
0.18,10.0,Y,var_pol0,10.0
0.19,7.0,C,var_pol0,0.767706
0.19,7.0,H_own,var_pol0,1.191664
0.19,7.0,H_rent,var_pol0,0.0
0.19,7.0,Q,var_pol0,2e-06
0.19,7.0,Y,var_pol0,7.0
0.19,8.0,C,var_pol0,0.85366
0.19,8.0,H_own,var_pol0,1.361971
0.19,8.0,H_rent,var_pol0,0.0
0.19,8.0,Q,var_pol0,0.0
0.19,8.0,Y,var_pol0,8.0
0.19,9.0,C,var_pol0,0.96866
0.19,9.0,H_own,var_pol0,1.70061
0.19,9.0,H_rent,var_pol0,0.0
0.19,9.0,Q,var_pol0,0.0
0.19,9.0,Y,var_pol0,9.0
0.2,10.0,C,var_pol0,1.073275
0.2,10.0,H_own,var_pol0,1.201475
0.2,10.0,H_rent,var_pol0,0.0
0.2,10.0,Q,var_pol0,0.0
0.2,10.0,Y,var_pol0,10.0
0.22,9.0,C,var_pol0,1.000199
0.22,9.0,H_own,var_pol0,1.800933
0.22,9.0,H_rent,var_pol0,0.0
0.22,9.0,Q,var_pol0,0.0
0.22,9.0,Y,var_pol0,9.0
0.22,10.0,C,var_pol0,1.068679
0.22,10.0,H_own,var_pol0,1.242496
0.22,10.0,H_rent,var_pol0,0.0
0.22,10.0,Q,var_pol0,0.0
0.22,10.0,Y,var_pol0,10.0
0.23,9.0,C,var_pol0,1.001243
0.23,9.0,H_own,var_pol0,1.802011
0.23,9.0,H_rent,var_pol0,0.0
0.23,9.0,Q,var_pol0,0.0
0.23,9.0,Y,var_pol0,9.0
0.23,10.0,C,var_pol0,1.068476
0.23,10.0,H_own,var_pol0,1.269978
0.23,10.0,H_rent,var_pol0,0.0
0.23,10.0,Q,var_pol0,0.0
0.23,10.0,Y,var_pol0,10.0
0.24,10.0,C,var_pol0,1.0757025
0.24,10.0,H_own,var_pol0,1.289939
0.24,10.0,H_rent,var_pol0,0.0
0.24,10.0,Q,var_pol0,0.0
0.24,10.0,Y,var_pol0,10.0
0.0,6.0,C,var_pol1,0.647034
0.0,6.0,H_own,var_pol1,1.05994
0.0,6.0,H_rent,var_pol1,0.0
0.0,6.0,Q,var_pol1,0.001188
0.0,6.0,Y,var_pol1,6.0
0.0,7.0,C,var_pol1,0.82077
0.0,7.0,H_own,var_pol1,1.205097
0.0,7.0,H_rent,var_pol1,0.0
0.0,7.0,Q,var_pol1,0.001186
0.0,7.0,Y,var_pol1,7.0
0.0,8.0,C,var_pol1,0.955046
0.0,8.0,H_own,var_pol1,1.034983
0.0,8.0,H_rent,var_pol1,0.0
0.0,8.0,Q,var_pol1,0.001159
0.0,8.0,Y,var_pol1,8.0
0.0,9.0,C,var_pol1,1.081803
0.0,9.0,H_own,var_pol1,1.035908
0.0,9.0,H_rent,var_pol1,0.0
0.0,9.0,Q,var_pol1,0.128417
0.0,9.0,Y,var_pol1,9.0
0.01,6.0,C,var_pol1,0.609058
0.01,6.0,H_own,var_pol1,1.005164
0.01,6.0,H_rent,var_pol1,0.0
0.01,6.0,Q,var_pol1,0.048795
0.01,6.0,Y,var_pol1,6.0
0.01,7.0,C,var_pol1,0.873454
0.01,7.0,H_own,var_pol1,1.034984
0.01,7.0,H_rent,var_pol1,0.0
0.01,7.0,Q,var_pol1,0.001156
0.01,7.0,Y,var_pol1,7.0
0.01,8.0,C,var_pol1,1.004881
0.01,8.0,H_own,var_pol1,1.034986
0.01,8.0,H_rent,var_pol1,0.0
0.01,8.0,Q,var_pol1,0.057508
0.01,8.0,Y,var_pol1,8.0
0.01,9.0,C,var_pol1,1.141942
0.01,9.0,H_own,var_pol1,1.338974
0.01,9.0,H_rent,var_pol1,0.0
0.01,9.0,Q,var_pol1,0.001179
0.01,9.0,Y,var_pol1,9.0
0.01,10.0,C,var_pol1,1.406612
0.01,10.0,H_own,var_pol1,1.885624
0.01,10.0,H_rent,var_pol1,0.0
0.01,10.0,Q,var_pol1,0.206341
0.01,10.0,Y,var_pol1,10.0
0.02,6.0,C,var_pol1,0.644851
0.02,6.0,H_own,var_pol1,1.0465225
0.02,6.0,H_rent,var_pol1,0.0
0.02,6.0,Q,var_pol1,0.001174
0.02,6.0,Y,var_pol1,6.0
0.02,7.0,C,var_pol1,0.895738
0.02,7.0,H_own,var_pol1,1.034984
0.02,7.0,H_rent,var_pol1,0.0
0.02,7.0,Q,var_pol1,0.001156
0.02,7.0,Y,var_pol1,7.0
0.02,8.0,C,var_pol1,0.983081
0.02,8.0,H_own,var_pol1,1.034987
0.02,8.0,H_rent,var_pol1,0.0
0.02,8.0,Q,var_pol1,0.001156
0.02,8.0,Y,var_pol1,8.0
0.02,9.0,C,var_pol1,1.085508
0.02,9.0,H_own,var_pol1,1.044602
0.02,9.0,H_rent,var_pol1,0.0
0.02,9.0,Q,var_pol1,0.12393
0.02,9.0,Y,var_pol1,9.0
0.03,6.0,C,var_pol1,0.571062
0.03,6.0,H_own,var_pol1,1.014542
0.03,6.0,H_rent,var_pol1,0.0
0.03,6.0,Q,var_pol1,0.072488
0.03,6.0,Y,var_pol1,6.0
0.03,7.0,C,var_pol1,0.889714
0.03,7.0,H_own,var_pol1,1.034985
0.03,7.0,H_rent,var_pol1,0.0
0.03,7.0,Q,var_pol1,0.001156
0.03,7.0,Y,var_pol1,7.0
0.03,8.0,C,var_pol1,1.009516
0.03,8.0,H_own,var_pol1,1.034985
0.03,8.0,H_rent,var_pol1,0.0
0.03,8.0,Q,var_pol1,0.001156
0.03,8.0,Y,var_pol1,8.0
0.03,9.0,C,var_pol1,1.088073
0.03,9.0,H_own,var_pol1,1.050618
0.03,9.0,H_rent,var_pol1,0.0
0.03,9.0,Q,var_pol1,0.12095
0.03,9.0,Y,var_pol1,9.0
0.04,6.0,C,var_pol1,0.531581
0.04,6.0,H_own,var_pol1,1.035004
0.04,6.0,H_rent,var_pol1,0.0
0.04,6.0,Q,var_pol1,0.092418
0.04,6.0,Y,var_pol1,6.0
0.04,7.0,C,var_pol1,0.889714
0.04,7.0,H_own,var_pol1,1.034984
0.04,7.0,H_rent,var_pol1,0.0
0.04,7.0,Q,var_pol1,0.001156
0.04,7.0,Y,var_pol1,7.0
0.04,8.0,C,var_pol1,1.152205
0.04,8.0,H_own,var_pol1,1.301477
0.04,8.0,H_rent,var_pol1,0.0
0.04,8.0,Q,var_pol1,0.001247
0.04,8.0,Y,var_pol1,8.0
0.04,9.0,C,var_pol1,1.077263
0.04,9.0,H_own,var_pol1,1.034983
0.04,9.0,H_rent,var_pol1,0.0
0.04,9.0,Q,var_pol1,0.092659
0.04,9.0,Y,var_pol1,9.0
0.05,6.0,C,var_pol1,0.569215
0.05,6.0,H_own,var_pol1,1.034983
0.05,6.0,H_rent,var_pol1,0.0
0.05,6.0,Q,var_pol1,0.059398
0.05,6.0,Y,var_pol1,6.0
0.05,7.0,C,var_pol1,0.897632
0.05,7.0,H_own,var_pol1,1.034984
0.05,7.0,H_rent,var_pol1,0.0
0.05,7.0,Q,var_pol1,0.001156
0.05,7.0,Y,var_pol1,7.0
0.05,8.0,C,var_pol1,1.009406
0.05,8.0,H_own,var_pol1,1.036615
0.05,8.0,H_rent,var_pol1,0.0
0.05,8.0,Q,var_pol1,0.001156
0.05,8.0,Y,var_pol1,8.0
0.05,9.0,C,var_pol1,1.0930575
0.05,9.0,H_own,var_pol1,1.0671755
0.05,9.0,H_rent,var_pol1,0.0
0.05,9.0,Q,var_pol1,0.094772
0.05,9.0,Y,var_pol1,9.0
0.06,6.0,C,var_pol1,0.647543
0.06,6.0,H_own,var_pol1,1.099732
0.06,6.0,H_rent,var_pol1,0.0
0.06,6.0,Q,var_pol1,0.00917
0.06,6.0,Y,var_pol1,6.0
0.06,7.0,C,var_pol1,0.889714
0.06,7.0,H_own,var_pol1,1.034984
0.06,7.0,H_rent,var_pol1,0.0
0.06,7.0,Q,var_pol1,0.001156
0.06,7.0,Y,var_pol1,7.0
0.06,8.0,C,var_pol1,1.034152
0.06,8.0,H_own,var_pol1,1.037219
0.06,8.0,H_rent,var_pol1,0.0
0.06,8.0,Q,var_pol1,0.001156
0.06,8.0,Y,var_pol1,8.0
0.06,9.0,C,var_pol1,1.077263
0.06,9.0,H_own,var_pol1,1.034983
0.06,9.0,H_rent,var_pol1,0.0
0.06,9.0,Q,var_pol1,0.092659
0.06,9.0,Y,var_pol1,9.0
0.07,6.0,C,var_pol1,0.6611225
0.07,6.0,H_own,var_pol1,1.0663965
0.07,6.0,H_rent,var_pol1,0.0
0.07,6.0,Q,var_pol1,0.007885
0.07,6.0,Y,var_pol1,6.0
0.07,7.0,C,var_pol1,0.895738
0.07,7.0,H_own,var_pol1,1.034983
0.07,7.0,H_rent,var_pol1,0.0
0.07,7.0,Q,var_pol1,0.001156
0.07,7.0,Y,var_pol1,7.0
0.07,8.0,C,var_pol1,1.050643
0.07,8.0,H_own,var_pol1,1.125989
0.07,8.0,H_rent,var_pol1,0.0
0.07,8.0,Q,var_pol1,0.001371
0.07,8.0,Y,var_pol1,8.0
0.07,9.0,C,var_pol1,1.135157
0.07,9.0,H_own,var_pol1,1.133618
0.07,9.0,H_rent,var_pol1,0.0
0.07,9.0,Q,var_pol1,0.0602985
0.07,9.0,Y,var_pol1,9.0
0.07,10.0,C,var_pol1,1.108343
0.07,10.0,H_own,var_pol1,0.0
0.07,10.0,H_rent,var_pol1,2.029973
0.07,10.0,Q,var_pol1,0.00954
0.07,10.0,Y,var_pol1,10.0
0.08,6.0,C,var_pol1,0.642405
0.08,6.0,H_own,var_pol1,1.034983
0.08,6.0,H_rent,var_pol1,0.0
0.08,6.0,Q,var_pol1,0.001157
0.08,6.0,Y,var_pol1,6.0
0.08,7.0,C,var_pol1,0.8775745
0.08,7.0,H_own,var_pol1,1.034987
0.08,7.0,H_rent,var_pol1,0.0
0.08,7.0,Q,var_pol1,0.001156
0.08,7.0,Y,var_pol1,7.0
0.08,8.0,C,var_pol1,1.063095
0.08,8.0,H_own,var_pol1,1.255288
0.08,8.0,H_rent,var_pol1,0.0
0.08,8.0,Q,var_pol1,0.001166
0.08,8.0,Y,var_pol1,8.0
0.08,9.0,C,var_pol1,1.077263
0.08,9.0,H_own,var_pol1,1.034983
0.08,9.0,H_rent,var_pol1,0.0
0.08,9.0,Q,var_pol1,0.092659
0.08,9.0,Y,var_pol1,9.0
0.08,10.0,C,var_pol1,1.108343
0.08,10.0,H_own,var_pol1,0.0
0.08,10.0,H_rent,var_pol1,2.029973
0.08,10.0,Q,var_pol1,0.00954
0.08,10.0,Y,var_pol1,10.0
0.09,6.0,C,var_pol1,0.5504075
0.09,6.0,H_own,var_pol1,1.0349955
0.09,6.0,H_rent,var_pol1,0.0
0.09,6.0,Q,var_pol1,0.0762685
0.09,6.0,Y,var_pol1,6.0
0.09,7.0,C,var_pol1,0.903824
0.09,7.0,H_own,var_pol1,1.034991
0.09,7.0,H_rent,var_pol1,0.0
0.09,7.0,Q,var_pol1,0.001156
0.09,7.0,Y,var_pol1,7.0
0.09,8.0,C,var_pol1,1.034105
0.09,8.0,H_own,var_pol1,1.035996
0.09,8.0,H_rent,var_pol1,0.0
0.09,8.0,Q,var_pol1,0.001156
0.09,8.0,Y,var_pol1,8.0
0.09,9.0,C,var_pol1,1.32009
0.09,9.0,H_own,var_pol1,1.877037
0.09,9.0,H_rent,var_pol1,0.0
0.09,9.0,Q,var_pol1,0.166199
0.09,9.0,Y,var_pol1,9.0
0.09,10.0,C,var_pol1,1.108451
0.09,10.0,H_own,var_pol1,0.0
0.09,10.0,H_rent,var_pol1,2.029973
0.09,10.0,Q,var_pol1,0.00954
0.09,10.0,Y,var_pol1,10.0
0.1,6.0,C,var_pol1,0.625416
0.1,6.0,H_own,var_pol1,1.064018
0.1,6.0,H_rent,var_pol1,0.0
0.1,6.0,Q,var_pol1,0.036607
0.1,6.0,Y,var_pol1,6.0
0.1,7.0,C,var_pol1,0.8882635
0.1,7.0,H_own,var_pol1,1.0437465
0.1,7.0,H_rent,var_pol1,0.0
0.1,7.0,Q,var_pol1,0.001156
0.1,7.0,Y,var_pol1,7.0
0.1,8.0,C,var_pol1,1.079246
0.1,8.0,H_own,var_pol1,1.298008
0.1,8.0,H_rent,var_pol1,0.0
0.1,8.0,Q,var_pol1,0.001156
0.1,8.0,Y,var_pol1,8.0
0.1,9.0,C,var_pol1,1.1326625
0.1,9.0,H_own,var_pol1,1.189994
0.1,9.0,H_rent,var_pol1,0.0
0.1,9.0,Q,var_pol1,0.0469075
