wealth_state,income_state,var,variable,value
0.0,7.0,H_own,var_pol1,1.034984
0.0,7.0,H_rent,var_pol1,0.0
0.0,7.0,Q,var_pol1,0.001157
0.0,7.0,Y,var_pol1,7.0
0.0,8.0,C,var_pol1,1.034172
0.0,8.0,H_own,var_pol1,1.034984
0.0,8.0,H_rent,var_pol1,0.0
0.0,8.0,Q,var_pol1,0.074196
0.0,8.0,Y,var_pol1,8.0
0.0,9.0,C,var_pol1,1.104313
0.0,9.0,H_own,var_pol1,1.038528
0.0,9.0,H_rent,var_pol1,0.0
0.0,9.0,Q,var_pol1,0.137472
0.0,9.0,Y,var_pol1,9.0
0.0,10.0,C,var_pol1,1.2889755
0.0,10.0,H_own,var_pol1,1.733411
0.0,10.0,H_rent,var_pol1,0.0
0.0,10.0,Q,var_pol1,0.105834
0.0,10.0,Y,var_pol1,10.0
0.0,11.0,C,var_pol1,1.561373
0.0,11.0,H_own,var_pol1,2.316509
0.0,11.0,H_rent,var_pol1,0.0
0.0,11.0,Q,var_pol1,0.395422
0.0,11.0,Y,var_pol1,11.0
0.01,6.0,C,var_pol1,0.531582
0.01,6.0,H_own,var_pol1,1.034991
0.01,6.0,H_rent,var_pol1,0.0
0.01,6.0,Q,var_pol1,0.092394
0.01,6.0,Y,var_pol1,6.0
0.01,7.0,C,var_pol1,0.895738
0.01,7.0,H_own,var_pol1,1.034984
0.01,7.0,H_rent,var_pol1,0.0
0.01,7.0,Q,var_pol1,0.001156
0.01,7.0,Y,var_pol1,7.0
0.01,8.0,C,var_pol1,1.049189
0.01,8.0,H_own,var_pol1,1.035022
0.01,8.0,H_rent,var_pol1,0.0
0.01,8.0,Q,var_pol1,0.0915
0.01,8.0,Y,var_pol1,8.0
0.01,9.0,C,var_pol1,1.292874
0.01,9.0,H_own,var_pol1,1.671505
0.01,9.0,H_rent,var_pol1,0.0
0.01,9.0,Q,var_pol1,0.14527
0.01,9.0,Y,var_pol1,9.0
0.01,10.0,C,var_pol1,1.3654395
0.01,10.0,H_own,var_pol1,1.5060195
0.01,10.0,H_rent,var_pol1,0.0
0.01,10.0,Q,var_pol1,0.177483
0.01,10.0,Y,var_pol1,10.0
0.02,7.0,C,var_pol1,0.893409
0.02,7.0,H_own,var_pol1,1.034987
0.02,7.0,H_rent,var_pol1,0.0
0.02,7.0,Q,var_pol1,0.001157
0.02,7.0,Y,var_pol1,7.0
0.02,8.0,C,var_pol1,1.115223
0.02,8.0,H_own,var_pol1,1.183658
0.02,8.0,H_rent,var_pol1,0.0
0.02,8.0,Q,var_pol1,0.036963
0.02,8.0,Y,var_pol1,8.0
0.02,9.0,C,var_pol1,1.155731
0.02,9.0,H_own,var_pol1,1.103018
0.02,9.0,H_rent,var_pol1,0.0
0.02,9.0,Q,var_pol1,0.124132
0.02,9.0,Y,var_pol1,9.0
0.02,10.0,C,var_pol1,1.406214
0.02,10.0,H_own,var_pol1,1.892891
0.02,10.0,H_rent,var_pol1,0.0
0.02,10.0,Q,var_pol1,0.20625
0.02,10.0,Y,var_pol1,10.0
0.03,7.0,C,var_pol1,0.899027
0.03,7.0,H_own,var_pol1,1.034985
0.03,7.0,H_rent,var_pol1,0.0
0.03,7.0,Q,var_pol1,0.001156
0.03,7.0,Y,var_pol1,7.0
0.03,8.0,C,var_pol1,1.123505
0.03,8.0,H_own,var_pol1,1.227719
0.03,8.0,H_rent,var_pol1,0.0
0.03,8.0,Q,var_pol1,0.013222
0.03,8.0,Y,var_pol1,8.0
0.03,9.0,C,var_pol1,1.188947
0.03,9.0,H_own,var_pol1,1.196749
0.03,9.0,H_rent,var_pol1,0.0
0.03,9.0,Q,var_pol1,0.1186
0.03,9.0,Y,var_pol1,9.0
0.03,10.0,C,var_pol1,1.413311
0.03,10.0,H_own,var_pol1,1.991982
0.03,10.0,H_rent,var_pol1,0.0
0.03,10.0,Q,var_pol1,0.236127
0.03,10.0,Y,var_pol1,10.0
0.04,7.0,C,var_pol1,0.89341
0.04,7.0,H_own,var_pol1,1.034984
0.04,7.0,H_rent,var_pol1,0.0
0.04,7.0,Q,var_pol1,0.001156
0.04,7.0,Y,var_pol1,7.0
0.04,8.0,C,var_pol1,1.144953
0.04,8.0,H_own,var_pol1,1.308073
0.04,8.0,H_rent,var_pol1,0.0
0.04,8.0,Q,var_pol1,0.002464
0.04,8.0,Y,var_pol1,8.0
0.04,9.0,C,var_pol1,1.313664
0.04,9.0,H_own,var_pol1,1.773511
0.04,9.0,H_rent,var_pol1,0.0
0.04,9.0,Q,var_pol1,0.160808
0.04,9.0,Y,var_pol1,9.0
0.04,10.0,C,var_pol1,1.378654
0.04,10.0,H_own,var_pol1,1.780874
0.04,10.0,H_rent,var_pol1,0.0
0.04,10.0,Q,var_pol1,0.145786
0.04,10.0,Y,var_pol1,10.0
0.05,6.0,C,var_pol1,0.6662775
0.05,6.0,H_own,var_pol1,1.1156185
0.05,6.0,H_rent,var_pol1,0.0
0.05,6.0,Q,var_pol1,0.0100575
0.05,6.0,Y,var_pol1,6.0
0.05,7.0,C,var_pol1,0.795424
0.05,7.0,H_own,var_pol1,1.1201605
0.05,7.0,H_rent,var_pol1,0.0
0.05,7.0,Q,var_pol1,0.0062895
0.05,7.0,Y,var_pol1,7.0
0.05,8.0,C,var_pol1,1.147053
0.05,8.0,H_own,var_pol1,1.329851
0.05,8.0,H_rent,var_pol1,0.0
0.05,8.0,Q,var_pol1,0.005204
0.05,8.0,Y,var_pol1,8.0
0.05,9.0,C,var_pol1,1.24614
0.05,9.0,H_own,var_pol1,1.315353
0.05,9.0,H_rent,var_pol1,0.0
0.05,9.0,Q,var_pol1,0.053619
0.05,9.0,Y,var_pol1,9.0
0.05,10.0,C,var_pol1,1.410265
0.05,10.0,H_own,var_pol1,2.02775
0.05,10.0,H_rent,var_pol1,0.0
0.05,10.0,Q,var_pol1,0.236772
0.05,10.0,Y,var_pol1,10.0
0.06,6.0,C,var_pol1,0.685455
0.06,6.0,H_own,var_pol1,1.128893
0.06,6.0,H_rent,var_pol1,0.0
0.06,6.0,Q,var_pol1,0.011293
0.06,6.0,Y,var_pol1,6.0
0.06,7.0,C,var_pol1,0.866593
0.06,7.0,H_own,var_pol1,1.0349835
0.06,7.0,H_rent,var_pol1,0.0
0.06,7.0,Q,var_pol1,0.001156
0.06,7.0,Y,var_pol1,7.0
0.06,8.0,C,var_pol1,1.109351
0.06,8.0,H_own,var_pol1,1.326861
0.06,8.0,H_rent,var_pol1,0.0
0.06,8.0,Q,var_pol1,0.001276
0.06,8.0,Y,var_pol1,8.0
0.06,9.0,C,var_pol1,1.266047
0.06,9.0,H_own,var_pol1,1.51893
0.06,9.0,H_rent,var_pol1,0.0
0.06,9.0,Q,var_pol1,0.051449
0.06,9.0,Y,var_pol1,9.0
0.06,10.0,C,var_pol1,1.376376
0.06,10.0,H_own,var_pol1,1.8106005
0.06,10.0,H_rent,var_pol1,0.0
0.06,10.0,Q,var_pol1,0.146065
0.06,10.0,Y,var_pol1,10.0
0.07,7.0,C,var_pol1,0.903823
0.07,7.0,H_own,var_pol1,1.034987
0.07,7.0,H_rent,var_pol1,0.0
0.07,7.0,Q,var_pol1,0.001156
0.07,7.0,Y,var_pol1,7.0
0.07,8.0,C,var_pol1,1.118833
0.07,8.0,H_own,var_pol1,1.32738
0.07,8.0,H_rent,var_pol1,0.0
0.07,8.0,Q,var_pol1,0.001156
0.07,8.0,Y,var_pol1,8.0
0.07,9.0,C,var_pol1,1.260133
0.07,9.0,H_own,var_pol1,1.600045
0.07,9.0,H_rent,var_pol1,0.0
0.07,9.0,Q,var_pol1,0.081279
0.07,9.0,Y,var_pol1,9.0
0.08,7.0,C,var_pol1,0.8638805
0.08,7.0,H_own,var_pol1,1.034988
0.08,7.0,H_rent,var_pol1,0.0
0.08,7.0,Q,var_pol1,0.001156
0.08,7.0,Y,var_pol1,7.0
0.08,8.0,C,var_pol1,1.048333
0.08,8.0,H_own,var_pol1,1.360244
0.08,8.0,H_rent,var_pol1,0.0
0.08,8.0,Q,var_pol1,0.001156
0.08,8.0,Y,var_pol1,8.0
0.08,9.0,C,var_pol1,1.253842
0.08,9.0,H_own,var_pol1,1.658811
0.08,9.0,H_rent,var_pol1,0.0
0.08,9.0,Q,var_pol1,0.110504
0.08,9.0,Y,var_pol1,9.0
0.08,10.0,C,var_pol1,1.436659
0.08,10.0,H_own,var_pol1,2.173299
0.08,10.0,H_rent,var_pol1,0.0
0.08,10.0,Q,var_pol1,0.313515
0.08,10.0,Y,var_pol1,10.0
0.09,7.0,C,var_pol1,0.905948
0.09,7.0,H_own,var_pol1,1.034986
0.09,7.0,H_rent,var_pol1,0.0
0.09,7.0,Q,var_pol1,0.001156
0.09,7.0,Y,var_pol1,7.0
0.09,8.0,C,var_pol1,1.155431
0.09,8.0,H_own,var_pol1,1.3624395
0.09,8.0,H_rent,var_pol1,0.0
0.09,8.0,Q,var_pol1,0.001156
0.09,8.0,Y,var_pol1,8.0
0.09,9.0,C,var_pol1,1.260235
0.09,9.0,H_own,var_pol1,1.571566
0.09,9.0,H_rent,var_pol1,0.0
0.09,9.0,Q,var_pol1,0.053769
0.09,9.0,Y,var_pol1,9.0
0.1,8.0,C,var_pol1,1.1488215
0.1,8.0,H_own,var_pol1,1.40931
0.1,8.0,H_rent,var_pol1,0.0
0.1,8.0,Q,var_pol1,0.0044475
0.1,8.0,Y,var_pol1,8.0
0.1,9.0,C,var_pol1,1.262369
0.1,9.0,H_own,var_pol1,1.734842
0.1,9.0,H_rent,var_pol1,0.0
0.1,9.0,Q,var_pol1,0.121291
0.1,9.0,Y,var_pol1,9.0
0.1,10.0,C,var_pol1,1.370991
0.1,10.0,H_own,var_pol1,1.880864
0.1,10.0,H_rent,var_pol1,0.0
0.1,10.0,Q,var_pol1,0.146725
0.1,10.0,Y,var_pol1,10.0
0.11,8.0,C,var_pol1,1.151675
0.11,8.0,H_own,var_pol1,1.412725
0.11,8.0,H_rent,var_pol1,0.0
0.11,8.0,Q,var_pol1,0.001156
0.11,8.0,Y,var_pol1,8.0
0.11,9.0,C,var_pol1,1.27304
0.11,9.0,H_own,var_pol1,1.800255
0.11,9.0,H_rent,var_pol1,0.0
0.11,9.0,Q,var_pol1,0.128175
0.11,9.0,Y,var_pol1,9.0
0.11,10.0,C,var_pol1,1.382342
0.11,10.0,H_own,var_pol1,1.964994
0.11,10.0,H_rent,var_pol1,0.0
0.11,10.0,Q,var_pol1,0.178784
0.11,10.0,Y,var_pol1,10.0
0.12,8.0,C,var_pol1,1.138881
0.12,8.0,H_own,var_pol1,1.4164605
0.12,8.0,H_rent,var_pol1,0.0
0.12,8.0,Q,var_pol1,0.001156
0.12,8.0,Y,var_pol1,8.0
0.12,9.0,C,var_pol1,1.251791
0.12,9.0,H_own,var_pol1,1.624764
0.12,9.0,H_rent,var_pol1,0.0
0.12,9.0,Q,var_pol1,0.058632
0.12,9.0,Y,var_pol1,9.0
0.12,10.0,C,var_pol1,1.381374
0.12,10.0,H_own,var_pol1,1.988633
0.12,10.0,H_rent,var_pol1,0.0
0.12,10.0,Q,var_pol1,0.179348
0.12,10.0,Y,var_pol1,10.0
0.13,8.0,C,var_pol1,1.1526745
0.13,8.0,H_own,var_pol1,1.4578745
0.13,8.0,H_rent,var_pol1,0.0
0.13,8.0,Q,var_pol1,0.001156
0.13,8.0,Y,var_pol1,8.0
0.13,9.0,C,var_pol1,1.262112
0.13,9.0,H_own,var_pol1,1.776103
0.13,9.0,H_rent,var_pol1,0.0
0.13,9.0,Q,var_pol1,0.118775
0.13,9.0,Y,var_pol1,9.0
0.13,10.0,C,var_pol1,1.378801
0.13,10.0,H_own,var_pol1,2.0042715
0.13,10.0,H_rent,var_pol1,0.0
0.13,10.0,Q,var_pol1,0.1797215
0.13,10.0,Y,var_pol1,10.0
0.14,8.0,C,var_pol1,1.152837
0.14,8.0,H_own,var_pol1,1.520971
0.14,8.0,H_rent,var_pol1,0.0
0.14,8.0,Q,var_pol1,0.001156
0.14,8.0,Y,var_pol1,8.0
0.14,9.0,C,var_pol1,1.2729915
0.14,9.0,H_own,var_pol1,1.808525
0.14,9.0,H_rent,var_pol1,0.0
0.14,9.0,Q,var_pol1,0.117139
0.14,9.0,Y,var_pol1,9.0
0.14,10.0,C,var_pol1,1.376483
0.14,10.0,H_own,var_pol1,2.029714
0.14,10.0,H_rent,var_pol1,0.0
0.14,10.0,Q,var_pol1,0.180329
0.14,10.0,Y,var_pol1,10.0
0.17,9.0,C,var_pol1,1.240369
0.17,9.0,H_own,var_pol1,1.611734
0.17,9.0,H_rent,var_pol1,0.0
0.17,9.0,Q,var_pol1,0.006737
0.17,9.0,Y,var_pol1,9.0
0.17,10.0,C,var_pol1,1.376024
0.17,10.0,H_own,var_pol1,2.034755
0.17,10.0,H_rent,var_pol1,0.0
0.17,10.0,Q,var_pol1,0.180449
0.17,10.0,Y,var_pol1,10.0
0.18,8.0,C,var_pol1,1.073657
0.18,8.0,H_own,var_pol1,1.380884
0.18,8.0,H_rent,var_pol1,0.0
0.18,8.0,Q,var_pol1,0.001173
0.18,8.0,Y,var_pol1,8.0
0.18,9.0,C,var_pol1,1.234299
0.18,9.0,H_own,var_pol1,1.747113
0.18,9.0,H_rent,var_pol1,0.0
0.18,9.0,Q,var_pol1,0.067898
0.18,9.0,Y,var_pol1,9.0
0.19,8.0,C,var_pol1,1.13029
0.19,8.0,H_own,var_pol1,1.526128
0.19,8.0,H_rent,var_pol1,0.0
0.19,8.0,Q,var_pol1,0.001156
0.19,8.0,Y,var_pol1,8.0
0.19,9.0,C,var_pol1,1.253018
0.19,9.0,H_own,var_pol1,1.853678
0.19,9.0,H_rent,var_pol1,0.0
0.19,9.0,Q,var_pol1,0.098216
0.19,9.0,Y,var_pol1,9.0
0.19,10.0,C,var_pol1,1.376023
0.19,10.0,H_own,var_pol1,2.034764
0.19,10.0,H_rent,var_pol1,0.0
0.19,10.0,Q,var_pol1,0.180449
0.19,10.0,Y,var_pol1,10.0
0.0,6.0,C,var_pol2,0.477909
0.0,6.0,H_own,var_pol2,1.034983
0.0,6.0,H_rent,var_pol2,0.0
0.0,6.0,Q,var_pol2,1.264199
0.0,6.0,Y,var_pol2,6.0
0.0,7.0,C,var_pol2,0.874617
0.0,7.0,H_own,var_pol2,1.034984
0.0,7.0,H_rent,var_pol2,0.0
0.0,7.0,Q,var_pol2,0.001187
0.0,7.0,Y,var_pol2,7.0
0.0,8.0,C,var_pol2,0.981862
0.0,8.0,H_own,var_pol2,1.255854
0.0,8.0,H_rent,var_pol2,0.0
0.0,8.0,Q,var_pol2,0.001187
0.0,8.0,Y,var_pol2,8.0
0.0,9.0,C,var_pol2,1.059434
0.0,9.0,H_own,var_pol2,1.847246
0.0,9.0,H_rent,var_pol2,0.0
0.0,9.0,Q,var_pol2,1e-06
0.0,9.0,Y,var_pol2,9.0
0.0,10.0,C,var_pol2,1.407867
0.0,10.0,H_own,var_pol2,1.744212
0.0,10.0,H_rent,var_pol2,0.0
0.0,10.0,Q,var_pol2,0.2735935
0.0,10.0,Y,var_pol2,10.0
0.0,11.0,C,var_pol2,1.5106635
0.0,11.0,H_own,var_pol2,2.316509
0.0,11.0,H_rent,var_pol2,0.0
0.0,11.0,Q,var_pol2,0.676119
0.0,11.0,Y,var_pol2,10.5
0.01,6.0,C,var_pol2,0.490697
0.01,6.0,H_own,var_pol2,1.034991
0.01,6.0,H_rent,var_pol2,0.0
0.01,6.0,Q,var_pol2,1.389094
0.01,6.0,Y,var_pol2,6.0
0.01,7.0,C,var_pol2,0.901585
0.01,7.0,H_own,var_pol2,1.034984
0.01,7.0,H_rent,var_pol2,0.0
0.01,7.0,Q,var_pol2,0.001187
0.01,7.0,Y,var_pol2,7.0
0.01,8.0,C,var_pol2,0.973927
0.01,8.0,H_own,var_pol2,1.326108
0.01,8.0,H_rent,var_pol2,0.0
0.01,8.0,Q,var_pol2,0.042049
0.01,8.0,Y,var_pol2,8.0
0.01,9.0,C,var_pol2,1.237258
0.01,9.0,H_own,var_pol2,1.7478935
0.01,9.0,H_rent,var_pol2,0.0
0.01,9.0,Q,var_pol2,0.183659
0.01,9.0,Y,var_pol2,9.0
0.01,10.0,C,var_pol2,1.340898
0.01,10.0,H_own,var_pol2,2.316702
0.01,10.0,H_rent,var_pol2,0.0
0.01,10.0,Q,var_pol2,0.050409
0.01,10.0,Y,var_pol2,10.0
0.02,7.0,C,var_pol2,0.889764
0.02,7.0,H_own,var_pol2,1.034987
0.02,7.0,H_rent,var_pol2,0.0
0.02,7.0,Q,var_pol2,0.063278
0.02,7.0,Y,var_pol2,7.0
0.02,8.0,C,var_pol2,1.075931
0.02,8.0,H_own,var_pol2,1.213268
0.02,8.0,H_rent,var_pol2,0.0
0.02,8.0,Q,var_pol2,0.045155
0.02,8.0,Y,var_pol2,8.0
0.02,9.0,C,var_pol2,1.083994
0.02,9.0,H_own,var_pol2,1.908475
0.02,9.0,H_rent,var_pol2,0.0
0.02,9.0,Q,var_pol2,3e-06
0.02,9.0,Y,var_pol2,9.0
0.02,10.0,C,var_pol2,1.437811
0.02,10.0,H_own,var_pol2,1.933317
0.02,10.0,H_rent,var_pol2,0.0
0.02,10.0,Q,var_pol2,0.431145
0.02,10.0,Y,var_pol2,10.0
0.03,7.0,C,var_pol2,0.901966
0.03,7.0,H_own,var_pol2,1.034985
0.03,7.0,H_rent,var_pol2,0.0
0.03,7.0,Q,var_pol2,0.001187
0.03,7.0,Y,var_pol2,7.0
0.03,8.0,C,var_pol2,1.008648
0.03,8.0,H_own,var_pol2,1.238297
0.03,8.0,H_rent,var_pol2,0.0
0.03,8.0,Q,var_pol2,0.022578
0.03,8.0,Y,var_pol2,8.0
0.03,9.0,C,var_pol2,1.106868
0.03,9.0,H_own,var_pol2,1.8419195
0.03,9.0,H_rent,var_pol2,0.0
0.03,9.0,Q,var_pol2,0.1185795
0.03,9.0,Y,var_pol2,9.0
0.03,10.0,C,var_pol2,1.443645
0.03,10.0,H_own,var_pol2,1.991982
0.03,10.0,H_rent,var_pol2,0.0
0.03,10.0,Q,var_pol2,0.490183
0.03,10.0,Y,var_pol2,10.0
0.04,7.0,C,var_pol2,0.849575
0.04,7.0,H_own,var_pol2,1.034984
0.04,7.0,H_rent,var_pol2,0.0
0.04,7.0,Q,var_pol2,0.001187
0.04,7.0,Y,var_pol2,7.0
0.04,8.0,C,var_pol2,1.098498
0.04,8.0,H_own,var_pol2,1.308124
0.04,8.0,H_rent,var_pol2,0.0
0.04,8.0,Q,var_pol2,0.003155
0.04,8.0,Y,var_pol2,8.0
0.04,9.0,C,var_pol2,1.24637
0.04,9.0,H_own,var_pol2,1.773512
0.04,9.0,H_rent,var_pol2,0.0
0.04,9.0,Q,var_pol2,0.300091
0.04,9.0,Y,var_pol2,9.0
0.04,10.0,C,var_pol2,1.3065025
0.04,10.0,H_own,var_pol2,1.780874
0.04,10.0,H_rent,var_pol2,0.0
0.04,10.0,Q,var_pol2,0.229784
0.04,10.0,Y,var_pol2,9.5
0.05,6.0,C,var_pol2,0.661151
0.05,6.0,H_own,var_pol2,1.1156185
0.05,6.0,H_rent,var_pol2,0.0
0.05,6.0,Q,var_pol2,0.011404
0.05,6.0,Y,var_pol2,6.0
0.05,7.0,C,var_pol2,0.759615
0.05,7.0,H_own,var_pol2,1.1201605
0.05,7.0,H_rent,var_pol2,0.0
0.05,7.0,Q,var_pol2,0.006305
0.05,7.0,Y,var_pol2,7.0
0.05,8.0,C,var_pol2,1.104685
0.05,8.0,H_own,var_pol2,1.330564
0.05,8.0,H_rent,var_pol2,0.0
0.05,8.0,Q,var_pol2,0.010518
0.05,8.0,Y,var_pol2,8.0
0.05,9.0,C,var_pol2,1.234864
0.05,9.0,H_own,var_pol2,1.507546
0.05,9.0,H_rent,var_pol2,0.0
0.05,9.0,Q,var_pol2,0.131462
0.05,9.0,Y,var_pol2,9.0
0.05,10.0,C,var_pol2,1.442227
0.05,10.0,H_own,var_pol2,2.02775
0.05,10.0,H_rent,var_pol2,0.0
0.05,10.0,Q,var_pol2,0.489864
0.05,10.0,Y,var_pol2,10.0
0.06,6.0,C,var_pol2,0.902195
0.06,6.0,H_own,var_pol2,1.128893
0.06,6.0,H_rent,var_pol2,0.0
0.06,6.0,Q,var_pol2,0.011293
0.06,6.0,Y,var_pol2,7.0
0.06,7.0,C,var_pol2,0.8539375
0.06,7.0,H_own,var_pol2,1.0349835
0.06,7.0,H_rent,var_pol2,0.0
0.06,7.0,Q,var_pol2,0.001187
0.06,7.0,Y,var_pol2,7.0
0.06,8.0,C,var_pol2,1.07155
0.06,8.0,H_own,var_pol2,1.326861
0.06,8.0,H_rent,var_pol2,0.0
0.06,8.0,Q,var_pol2,0.01571
0.06,8.0,Y,var_pol2,8.0
0.06,9.0,C,var_pol2,1.269215
0.06,9.0,H_own,var_pol2,1.519601
0.06,9.0,H_rent,var_pol2,0.0
0.06,9.0,Q,var_pol2,0.1307225
0.06,9.0,Y,var_pol2,9.0
0.06,10.0,C,var_pol2,1.304531
0.06,10.0,H_own,var_pol2,1.8106005
0.06,10.0,H_rent,var_pol2,0.0
0.06,10.0,Q,var_pol2,0.230045
0.06,10.0,Y,var_pol2,9.5
0.07,7.0,C,var_pol2,0.889768
0.07,7.0,H_own,var_pol2,1.034987
0.07,7.0,H_rent,var_pol2,0.0
0.07,7.0,Q,var_pol2,0.001187
0.07,7.0,Y,var_pol2,7.0
0.07,8.0,C,var_pol2,1.106022
0.07,8.0,H_own,var_pol2,1.336327
0.07,8.0,H_rent,var_pol2,0.0
0.07,8.0,Q,var_pol2,0.001187
0.07,8.0,Y,var_pol2,8.0
0.07,9.0,C,var_pol2,1.269736
0.07,9.0,H_own,var_pol2,1.600045
0.07,9.0,H_rent,var_pol2,0.0
0.07,9.0,Q,var_pol2,0.182437
0.07,9.0,Y,var_pol2,9.0
0.08,7.0,C,var_pol2,0.874705
0.08,7.0,H_own,var_pol2,1.034988
0.08,7.0,H_rent,var_pol2,0.0
0.08,7.0,Q,var_pol2,0.001187
0.08,7.0,Y,var_pol2,7.0
0.08,8.0,C,var_pol2,1.070426
0.08,8.0,H_own,var_pol2,1.392606
0.08,8.0,H_rent,var_pol2,0.0
0.08,8.0,Q,var_pol2,0.03514
0.08,8.0,Y,var_pol2,8.0
0.08,9.0,C,var_pol2,1.287836
0.08,9.0,H_own,var_pol2,1.658811
0.08,9.0,H_rent,var_pol2,0.0
0.08,9.0,Q,var_pol2,0.214976
0.08,9.0,Y,var_pol2,9.0
0.08,10.0,C,var_pol2,1.477863
0.08,10.0,H_own,var_pol2,2.173299
0.08,10.0,H_rent,var_pol2,0.0
0.08,10.0,Q,var_pol2,0.627249
0.08,10.0,Y,var_pol2,10.0
0.09,7.0,C,var_pol2,0.905148
0.09,7.0,H_own,var_pol2,1.034986
0.09,7.0,H_rent,var_pol2,0.0
0.09,7.0,Q,var_pol2,0.001187
0.09,7.0,Y,var_pol2,7.0
0.09,8.0,C,var_pol2,1.1447675
0.09,8.0,H_own,var_pol2,1.366007
0.09,8.0,H_rent,var_pol2,0.0
0.09,8.0,Q,var_pol2,0.001187
0.09,8.0,Y,var_pol2,8.0
0.09,9.0,C,var_pol2,1.2621695
0.09,9.0,H_own,var_pol2,1.571566
0.09,9.0,H_rent,var_pol2,0.0
0.09,9.0,Q,var_pol2,0.1366415
0.09,9.0,Y,var_pol2,9.0
0.1,8.0,C,var_pol2,1.1422985
0.1,8.0,H_own,var_pol2,1.40931
0.1,8.0,H_rent,var_pol2,0.0
0.1,8.0,Q,var_pol2,0.016805
0.1,8.0,Y,var_pol2,8.0
0.1,9.0,C,var_pol2,1.30084
0.1,9.0,H_own,var_pol2,1.734842
0.1,9.0,H_rent,var_pol2,0.0
0.1,9.0,Q,var_pol2,0.229946
0.1,9.0,Y,var_pol2,9.0
0.1,10.0,C,var_pol2,1.403621
0.1,10.0,H_own,var_pol2,1.880864
0.1,10.0,H_rent,var_pol2,0.0
0.1,10.0,Q,var_pol2,0.31462
0.1,10.0,Y,var_pol2,10.0
0.11,8.0,C,var_pol2,1.157208
0.11,8.0,H_own,var_pol2,1.430532
0.11,8.0,H_rent,var_pol2,0.0
0.11,8.0,Q,var_pol2,0.001187
0.11,8.0,Y,var_pol2,8.0
0.11,9.0,C,var_pol2,1.311455
0.11,9.0,H_own,var_pol2,1.800255
0.11,9.0,H_rent,var_pol2,0.0
0.11,9.0,Q,var_pol2,0.241514
0.11,9.0,Y,var_pol2,9.0
0.11,10.0,C,var_pol2,1.411815
0.11,10.0,H_own,var_pol2,1.964994
0.11,10.0,H_rent,var_pol2,0.0
0.11,10.0,Q,var_pol2,0.38028
0.11,10.0,Y,var_pol2,10.0
0.12,8.0,C,var_pol2,1.1477835
0.12,8.0,H_own,var_pol2,1.4164605
0.12,8.0,H_rent,var_pol2,0.0
0.12,8.0,Q,var_pol2,0.001187
0.12,8.0,Y,var_pol2,8.0
0.12,9.0,C,var_pol2,1.252278
0.12,9.0,H_own,var_pol2,1.624764
0.12,9.0,H_rent,var_pol2,0.0
0.12,9.0,Q,var_pol2,0.14797
0.12,9.0,Y,var_pol2,9.0
0.12,10.0,C,var_pol2,1.4108375
0.12,10.0,H_own,var_pol2,1.988633
0.12,10.0,H_rent,var_pol2,0.0
0.12,10.0,Q,var_pol2,0.3806915
0.12,10.0,Y,var_pol2,10.0
0.13,8.0,C,var_pol2,1.1550965
0.13,8.0,H_own,var_pol2,1.4578745
0.13,8.0,H_rent,var_pol2,0.0
0.13,8.0,Q,var_pol2,0.001187
0.13,8.0,Y,var_pol2,8.0
0.13,9.0,C,var_pol2,1.26812
0.13,9.0,H_own,var_pol2,1.776103
0.13,9.0,H_rent,var_pol2,0.0
0.13,9.0,Q,var_pol2,0.183652
0.13,9.0,Y,var_pol2,9.0
0.13,10.0,C,var_pol2,1.273917
0.13,10.0,H_own,var_pol2,2.0042715
0.13,10.0,H_rent,var_pol2,0.0
0.13,10.0,Q,var_pol2,0.4213675
0.13,10.0,Y,var_pol2,9.5
0.14,8.0,C,var_pol2,1.152659
0.14,8.0,H_own,var_pol2,1.520971
0.14,8.0,H_rent,var_pol2,0.0
0.14,8.0,Q,var_pol2,0.001187
0.14,8.0,Y,var_pol2,8.0
0.14,9.0,C,var_pol2,1.258008
0.14,9.0,H_own,var_pol2,1.808525
0.14,9.0,H_rent,var_pol2,0.0
0.14,9.0,Q,var_pol2,0.168493
0.14,9.0,Y,var_pol2,9.0
0.14,10.0,C,var_pol2,1.407608
0.14,10.0,H_own,var_pol2,2.029714
0.14,10.0,H_rent,var_pol2,0.0
0.14,10.0,Q,var_pol2,0.381376
0.14,10.0,Y,var_pol2,10.0
0.17,9.0,C,var_pol2,0.972747
0.17,9.0,H_own,var_pol2,1.611734
0.17,9.0,H_rent,var_pol2,0.0
0.17,9.0,Q,var_pol2,0.006737
0.17,9.0,Y,var_pol2,8.0
0.17,10.0,C,var_pol2,1.3111405
0.17,10.0,H_own,var_pol2,2.034755
0.17,10.0,H_rent,var_pol2,0.0
0.17,10.0,Q,var_pol2,0.2851485
0.17,10.0,Y,var_pol2,9.5
0.18,8.0,C,var_pol2,0.829264
0.18,8.0,H_own,var_pol2,1.380884
0.18,8.0,H_rent,var_pol2,0.0
0.18,8.0,Q,var_pol2,0.001187
0.18,8.0,Y,var_pol2,7.0
0.18,9.0,C,var_pol2,1.249839
0.18,9.0,H_own,var_pol2,1.747113
0.18,9.0,H_rent,var_pol2,0.0
0.18,9.0,Q,var_pol2,0.151743
0.18,9.0,Y,var_pol2,9.0
0.19,8.0,C,var_pol2,1.139194
0.19,8.0,H_own,var_pol2,1.526128
0.19,8.0,H_rent,var_pol2,0.0
0.19,8.0,Q,var_pol2,0.001187
